"name","age","gender","length_service","absent_hours","distribution_centers_id","location","latitude","longitude"
"Salinas Ernest",21.96085504,"M",2.81537022,0,2,"Chicago IL",41.8369,-87.6847
"Sherman Viola",49.23854802,"F",5.342303525,75.60492624,1,"Memphis TN",35.1174,-89.9711
"Santo Hubert",38.48180344,"M",3.983263282,3.026643536,4,"Los Angeles CA",34.05,-118.25
"Knotts James",37.7312481,"M",3.291196527,18.76798501,4,"Los Angeles CA",34.05,-118.25
"Gaddy Tracy",57.08813022,"M",5.422745919,122.660478,1,"Memphis TN",35.1174,-89.9711
"Holloway Louisa",34.28082043,"F",5.721009922,28.39811691,3,"Houston TX",29.7604,-95.3698
"Fralick Thelma",29.30370209,"F",3.32828679,36.26095364,1,"Memphis TN",35.1174,-89.9711
"Lamm Breanna",53.97279984,"F",4.725270372,73.9432002,7,"Philadelphia PA",39.95,-75.1667
"Gregor William",55.75102139,"M",5.605690978,85.85659878,10,"Savannah GA",32.0167,-81.1167
"Galligan Gloria",49.4851649,"F",4.274813211,74.28087994,10,"Savannah GA",32.0167,-81.1167
"Wilson Frank",45.95132139,"M",5.453772607,104.0283792,4,"Los Angeles CA",34.05,-118.25
"Tice Andre",36.41103286,"M",2.754126134,0,8,"Mobile AL",30.6944,-88.0431
"Weaver Phillip",40.21737247,"M",5.309408045,36.85759727,4,"Los Angeles CA",34.05,-118.25
"Marshall Gwendolyn",43.05432623,"F",4.870581501,38.29051282,8,"Mobile AL",30.6944,-88.0431
"Braud Alfonso",38.38906678,"M",4.968577776,28.63001058,1,"Memphis TN",35.1174,-89.9711
"Kelleher Latonya",45.08977998,"F",6.959476071,75.08140597,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Gorski Henrietta",58.95193483,"F",5.312972212,146.0033861,2,"Chicago IL",41.8369,-87.6847
"Murray Jennifer",29.6349007,"F",7.847283569,46.67651007,3,"Houston TX",29.7604,-95.3698
"Neill Harry",64.1862768,"M",4.613496212,198.6057962,3,"Houston TX",29.7604,-95.3698
"Gelinas Michael",37.25898016,"M",3.624109308,0,10,"Savannah GA",32.0167,-81.1167
"Hansen Earl",48.19952531,"M",5.882760132,76.71632648,10,"Savannah GA",32.0167,-81.1167
"Russo Lisa",11.77831479,"F",4.873719892,0,4,"Los Angeles CA",34.05,-118.25
"Higginbotham John",31.12161244,"M",6.690682756,0,2,"Chicago IL",41.8369,-87.6847
"Hollen Joseph",48.20856562,"M",7.087451834,101.1876391,1,"Memphis TN",35.1174,-89.9711
"Utter Charles",46.02262995,"M",4.177042046,102.8105789,3,"Houston TX",29.7604,-95.3698
"Crafton Nancy",35.54491002,"F",3.398417436,95.89296083,5,"New Orleans LA",29.95,-90.0667
"Curtis Freida",53.03555014,"F",2.68683175,139.6920268,3,"Houston TX",29.7604,-95.3698
"Ashley Bernice",47.74269834,"F",4.31650222,68.54001737,5,"New Orleans LA",29.95,-90.0667
"Neal Amanda",28.26400962,"F",3.794655163,0,4,"Los Angeles CA",34.05,-118.25
"Courtois Dennis",47.06341877,"M",4.959406519,44.49102502,10,"Savannah GA",32.0167,-81.1167
"Mobley Willie",41.25308043,"M",4.310755835,0,4,"Los Angeles CA",34.05,-118.25
"Noriega Mary",43.17225733,"F",3.413951341,68.6669675,2,"Chicago IL",41.8369,-87.6847
"Moore William",49.81724,"M",26.083188,57.20654368,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Barrientez Xavier",38.65612904,"M",4.986305222,0,10,"Savannah GA",32.0167,-81.1167
"Ingram Kenneth",55.95054231,"M",6.078620916,83.18389739,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Ober Steven",30.94561689,"M",3.835034666,0,9,"Charleston SC",32.7833,-79.9333
"Hull Craig",46.11313148,"M",5.623581958,35.37072859,1,"Memphis TN",35.1174,-89.9711
"Davis Lori",52.68017,"F",5.079882,60.25250171,5,"New Orleans LA",29.95,-90.0667
"Watts Ismael",45.91600372,"M",3.975289361,65.69786089,7,"Philadelphia PA",39.95,-75.1667
"Lynch Raymond",47.0598613,"M",5.691602847,86.27605733,1,"Memphis TN",35.1174,-89.9711
"Gerard Kenneth",46.10034641,"M",4.444679915,75.85883594,3,"Houston TX",29.7604,-95.3698
"Daniel Jennifer",55.01031,"F",32.350609,113.9021614,1,"Memphis TN",35.1174,-89.9711
"Guzman Sharon",38.84841513,"F",1.974589769,40.50500469,7,"Philadelphia PA",39.95,-75.1667
"Carbaugh Monica",63.64067214,"F",2.064808515,206.8713669,4,"Los Angeles CA",34.05,-118.25
"Espinoza Steven",46.40050071,"M",3.789111033,35.57021837,3,"Houston TX",29.7604,-95.3698
"Mills Tiffany",53.4876,"F",9.940766,42.15238664,8,"Mobile AL",30.6944,-88.0431
"Chamness Richard",45.8087373,"M",3.814751013,107.7054315,8,"Mobile AL",30.6944,-88.0431
"Bricker Jacqueline",38.19359343,"F",4.489481218,71.13512797,7,"Philadelphia PA",39.95,-75.1667
"Yokoyama Jorge",61.03372746,"M",2.429702833,181.0606009,9,"Charleston SC",32.7833,-79.9333
"Jackson Justin",49.65137,"M",21.960999,21.17797032,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Gomez Irene",39.23264,"F",13.412318,0,10,"Savannah GA",32.0167,-81.1167
"Cromer Arthur",27.19733271,"M",3.300616625,0,10,"Savannah GA",32.0167,-81.1167
"Davis Michael",49.737079,"M",31.737079,0,4,"Los Angeles CA",34.05,-118.25
"Snowden Linda",54.78184,"F",17.754217,72.29939142,3,"Houston TX",29.7604,-95.3698
"Helton Mary",49.35642336,"F",3.402556616,90.58930376,5,"New Orleans LA",29.95,-90.0667
"Shockley Franklin",37.64279675,"M",6.196562502,13.95236794,2,"Chicago IL",41.8369,-87.6847
"Johnstone Armand",37.92292401,"M",7.783429235,43.26658309,2,"Chicago IL",41.8369,-87.6847
"Linder Janice",13.91701673,"F",3.471968504,0,7,"Philadelphia PA",39.95,-75.1667
"Gonzalez Rodney",46.47444666,"M",6.767435204,44.96931708,8,"Mobile AL",30.6944,-88.0431
"Stalder Lawrence",42.26699217,"M",5.240078791,39.06571163,8,"Mobile AL",30.6944,-88.0431
"Price Daisy",49.70256092,"F",3.907616472,127.1518493,2,"Chicago IL",41.8369,-87.6847
"Olson Ronald",60.01328716,"M",6.856205911,125.8763124,2,"Chicago IL",41.8369,-87.6847
"Collins Timothy",41.20807653,"M",6.954832391,58.95419875,5,"New Orleans LA",29.95,-90.0667
"Clay William",53.77834729,"M",3.574201195,129.270387,3,"Houston TX",29.7604,-95.3698
"Davis Paul",51.55788049,"M",4.248976721,90.27111205,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Snow Darwin",49.3310176,"M",4.248736359,73.93095013,10,"Savannah GA",32.0167,-81.1167
"Giuliani Philip",40.68595999,"M",4.326906054,7.234942941,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Kwan Mary",52.38056007,"F",0.937085283,145.8827831,5,"New Orleans LA",29.95,-90.0667
"Moody Bebe",34.47078152,"F",4.392234231,23.06389,5,"New Orleans LA",29.95,-90.0667
"Burg Eleanor",48.14741118,"F",4.459393608,50.69225157,5,"New Orleans LA",29.95,-90.0667
"Zamora Frances",42.04539396,"F",3.551056692,87.10310132,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Campbell Jeremiah",48.32233424,"M",7.209689888,79.00598166,1,"Memphis TN",35.1174,-89.9711
"Alvarado Anabel",46.85967012,"F",7.30558877,92.24606666,7,"Philadelphia PA",39.95,-75.1667
"Hughes Margaret",65.03202077,"F",3.690163126,207.3551542,1,"Memphis TN",35.1174,-89.9711
"Collins Grace",40.43092925,"F",2.957327667,57.78513419,2,"Chicago IL",41.8369,-87.6847
"Cunningham Lisa",44.70052933,"F",3.467367139,57.47130909,3,"Houston TX",29.7604,-95.3698
"Corcoran Cassandra",48.73561807,"F",5.43412175,75.48601993,4,"Los Angeles CA",34.05,-118.25
"Stier Amy",24.77526856,"F",3.924288439,0,7,"Philadelphia PA",39.95,-75.1667
"Horton Samuel",28.82467817,"M",4.313249962,18.74347478,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Jones Jorge",40.099508,"M",22.099508,120.3801664,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Davenport Leonard",54.422944,"M",36.422944,0,3,"Houston TX",29.7604,-95.3698
"Mullen David",57.83862,"M",6.323964,127.1443971,1,"Memphis TN",35.1174,-89.9711
"Dobbs Samuel",46.26318447,"M",2.822267528,55.34484555,1,"Memphis TN",35.1174,-89.9711
"Mendez Linda",61.735239,"F",43.735239,0,5,"New Orleans LA",29.95,-90.0667
"Hedges Edward",41.3446638,"M",2.973238555,59.28582039,10,"Savannah GA",32.0167,-81.1167
"Feldman Troy",47.77542634,"M",5.372207078,105.1862002,7,"Philadelphia PA",39.95,-75.1667
"Booth Blanca",54.04718271,"F",5.787626946,120.2943088,9,"Charleston SC",32.7833,-79.9333
"Cummings Lance",46.34636295,"M",6.0577937,96.19213879,8,"Mobile AL",30.6944,-88.0431
"Bober Colleen",50.94350018,"F",3.828198897,146.0447595,8,"Mobile AL",30.6944,-88.0431
"Shaffer Justin",49.77500929,"M",5.617105011,66.93209081,8,"Mobile AL",30.6944,-88.0431
"Reyes Lauren",62.96501,"F",24.185418,75.94725642,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Calles Mary",45.6015481,"F",3.421862484,105.2258301,1,"Memphis TN",35.1174,-89.9711
"Rowen Todd",47.26951676,"M",4.266009831,65.20146094,2,"Chicago IL",41.8369,-87.6847
"Meadows Carlos",32.81371965,"M",2.588848628,0,8,"Mobile AL",30.6944,-88.0431
"Hurlburt Robert",54.64327627,"M",7.579731906,115.6027095,9,"Charleston SC",32.7833,-79.9333
"Castillo Angela",34.64718451,"F",7.458751463,0,5,"New Orleans LA",29.95,-90.0667
"Noriega Diane",37.87297462,"F",7.155708557,0,2,"Chicago IL",41.8369,-87.6847
"Honaker George",47.11875464,"M",4.301489007,112.2035569,9,"Charleston SC",32.7833,-79.9333
"Westman Stacy",19.51295987,"M",2.563323475,0,4,"Los Angeles CA",34.05,-118.25
"Kuntz Daniel",38.66283732,"M",6.451447982,57.94548715,10,"Savannah GA",32.0167,-81.1167
"Alonzo Janette",43.14466,"F",23.478444,63.21600345,2,"Chicago IL",41.8369,-87.6847
"Walker Yvette",48.73314194,"F",4.425093038,73.92678067,1,"Memphis TN",35.1174,-89.9711
"Garcia Maria",43.28842535,"F",6.207171968,33.07679923,10,"Savannah GA",32.0167,-81.1167
"Myers Patrick",43.90486891,"M",2.719332403,96.66844471,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Martinez Esther",31.31040261,"F",3.787033942,23.74644316,5,"New Orleans LA",29.95,-90.0667
"Norman Willie",45.5682308,"M",5.833924171,71.23074099,10,"Savannah GA",32.0167,-81.1167
"March Joseph",58.13304183,"M",7.806944723,95.95336768,1,"Memphis TN",35.1174,-89.9711
"Hays Danny",54.779859,"M",5.112717498,125.8604413,7,"Philadelphia PA",39.95,-75.1667
"Patterson Ryan",57.87101095,"M",5.674411191,114.4136166,5,"New Orleans LA",29.95,-90.0667
"Joyce Steve",48.69864812,"M",5.431143371,43.80520345,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Greenberg Tami",38.89574259,"F",2.676968457,55.55237954,10,"Savannah GA",32.0167,-81.1167
"Wood Roland",47.6683812,"M",4.621010613,68.91000358,5,"New Orleans LA",29.95,-90.0667
"Staub Carrie",26.76805037,"F",6.627176947,0,5,"New Orleans LA",29.95,-90.0667
"Crisp Salvador",23.17755823,"M",6.47552198,11.06662422,7,"Philadelphia PA",39.95,-75.1667
"Drayton Megan",47.29635022,"F",4.629905433,125.8839935,8,"Mobile AL",30.6944,-88.0431
"Morris Francisco",38.6933991,"M",6.293848878,19.45913802,4,"Los Angeles CA",34.05,-118.25
"Stanko Rose",35.79056103,"F",5.177825531,0,1,"Memphis TN",35.1174,-89.9711
"Pollard Katie",42.94779654,"F",5.759253216,75.3966086,10,"Savannah GA",32.0167,-81.1167
"Lietz Katrina",41.27476629,"F",6.571548908,94.28295789,8,"Mobile AL",30.6944,-88.0431
"Carpentier William",53.72168,"M",12.259574,0,1,"Memphis TN",35.1174,-89.9711
"Johnson Jennifer",63.6606,"F",3.567056,110.1393004,4,"Los Angeles CA",34.05,-118.25
"McCloud Michael",45.50482408,"M",6.19227067,123.0983087,9,"Charleston SC",32.7833,-79.9333
"Martin Jose",42.48329056,"M",4.141059348,87.328194,8,"Mobile AL",30.6944,-88.0431
"Navarrete Leonard",24.64311582,"M",4.208221421,0,3,"Houston TX",29.7604,-95.3698
"Buendia Georgia",59.41045632,"F",5.418940883,115.0429128,2,"Chicago IL",41.8369,-87.6847
"Cook Joseph",16.50975473,"M",5.659407016,0,8,"Mobile AL",30.6944,-88.0431
"Winship Linda",53.68190138,"F",4.262025469,159.1892618,7,"Philadelphia PA",39.95,-75.1667
"Velez Lori",50.29067228,"F",3.194487001,128.5198368,9,"Charleston SC",32.7833,-79.9333
"Paxson James",47.31162488,"M",5.500839969,67.24244208,8,"Mobile AL",30.6944,-88.0431
"Foster Robert",28.45488643,"M",4.540981858,0,7,"Philadelphia PA",39.95,-75.1667
"Acevedo Earl",41.00684,"M",20.690126,0,9,"Charleston SC",32.7833,-79.9333
"Oneal Nancy",54.17344462,"F",3.654554735,112.4176815,8,"Mobile AL",30.6944,-88.0431
"Hunter Margaret",38.68350844,"F",4.625218768,14.80722716,2,"Chicago IL",41.8369,-87.6847
"Miranda Sonya",37.39941933,"F",5.385136819,19.82535074,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Hernandez Walter",56.57166,"M",10.702093,0,1,"Memphis TN",35.1174,-89.9711
"Russell Linda",24.03801,"F",6.03801,0,8,"Mobile AL",30.6944,-88.0431
"Howard Ruby",57.48245355,"F",4.996172316,188.8059986,2,"Chicago IL",41.8369,-87.6847
"Pickett Marta",39.65132981,"F",4.234270483,24.65164069,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"McDonald Raquel",37.58016678,"F",3.898129622,38.97862104,3,"Houston TX",29.7604,-95.3698
"Usher Clifton",45.70187,"M",18.714494,0,1,"Memphis TN",35.1174,-89.9711
"Click Audra",30.23772064,"F",1.224984469,0,1,"Memphis TN",35.1174,-89.9711
"Whitman Gary",47.44402299,"M",7.191711717,133.2494689,3,"Houston TX",29.7604,-95.3698
"Vargas Susan",37.37674244,"F",6.650815812,43.04919149,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Owen Jay",24.53199841,"M",5.836590902,0,4,"Los Angeles CA",34.05,-118.25
"Hayes Eric",49.81724,"M",26.783065,31.5834116,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Creighton Marie",39.41713079,"F",2.108584694,32.57782403,9,"Charleston SC",32.7833,-79.9333
"Briones Karin",48.70922246,"F",3.895792669,105.2711057,2,"Chicago IL",41.8369,-87.6847
"Kent Charles",46.4872512,"M",3.826643269,90.89500232,7,"Philadelphia PA",39.95,-75.1667
"Jones Jeremy",41.41336734,"M",2.877208906,64.67104232,3,"Houston TX",29.7604,-95.3698
"Pierce Anita",42.25238159,"F",1.257179097,40.36260299,10,"Savannah GA",32.0167,-81.1167
"Andrews Sergio",52.68017,"M",16.879339,0,10,"Savannah GA",32.0167,-81.1167
"Reeves Freddy",33.55420357,"M",3.694309276,0,3,"Houston TX",29.7604,-95.3698
"Tovar Sarah",34.64472079,"F",3.537965175,21.78172758,1,"Memphis TN",35.1174,-89.9711
"Sullivan Stephen",48.28562518,"M",4.80028956,108.8888799,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Alexander Sarah",53.8894244,"F",5.409040791,111.6737578,1,"Memphis TN",35.1174,-89.9711
"Hess Charles",55.76493,"M",33.688884,0,5,"New Orleans LA",29.95,-90.0667
"Nance Elaine",55.01031,"F",7.17544,126.5891578,4,"Los Angeles CA",34.05,-118.25
"Oneil Austin",42.20679651,"M",5.316107874,65.83063728,7,"Philadelphia PA",39.95,-75.1667
"Arrington Donna",40.72063863,"F",4.921410713,89.09809241,3,"Houston TX",29.7604,-95.3698
"Toliver Betty",44.13614639,"F",5.58846501,77.99267824,1,"Memphis TN",35.1174,-89.9711
"Cox Sharon",55.6059169,"F",4.280218839,162.071152,2,"Chicago IL",41.8369,-87.6847
"Moore Charles",46.55622619,"M",2.339814315,58.36254064,4,"Los Angeles CA",34.05,-118.25
"Adkins Jane",35.13456681,"F",4.123586358,13.91972288,2,"Chicago IL",41.8369,-87.6847
"Smith Doris",58.07045982,"F",3.666060258,202.2246554,3,"Houston TX",29.7604,-95.3698
"Torres Frances",53.4876,"F",19.460694,60.32133848,7,"Philadelphia PA",39.95,-75.1667
"Hall Cristobal",56.98952573,"M",3.759089845,154.2911492,9,"Charleston SC",32.7833,-79.9333
"Ruiz Richard",55.82504,"M",21.561588,73.09016728,9,"Charleston SC",32.7833,-79.9333
"Marin Juan",28.43684102,"M",5.854769847,0,9,"Charleston SC",32.7833,-79.9333
"Lee Helen",67,"F",1,0,1,"Memphis TN",35.1174,-89.9711
"Watts April",43.16190211,"F",6.35248055,59.13654597,3,"Houston TX",29.7604,-95.3698
"Stevens Matt",39.44189274,"M",4.307552705,17.59603058,9,"Charleston SC",32.7833,-79.9333
"Hufford Salena",32.29718696,"F",1.574168973,50.37777309,2,"Chicago IL",41.8369,-87.6847
"Wood Shawnee",44.58254104,"F",5.357439351,116.6489239,7,"Philadelphia PA",39.95,-75.1667
"Powell Brittany",54.93292919,"F",4.99494518,104.0819056,4,"Los Angeles CA",34.05,-118.25
"Richardson Michael",29.06977848,"M",5.37987874,0,4,"Los Angeles CA",34.05,-118.25
"Burt Joy",52.87064743,"F",4.148150737,114.5110495,7,"Philadelphia PA",39.95,-75.1667
"Orsini Marcus",38.73055301,"M",2.051009579,12.2525326,5,"New Orleans LA",29.95,-90.0667
"Webb Arthur",60.92573728,"M",2.479067787,124.1534025,4,"Los Angeles CA",34.05,-118.25
"Hallock Lorine",45.2344092,"F",4.446572171,104.3010009,2,"Chicago IL",41.8369,-87.6847
"Knight Cecelia",23.08029613,"F",6.277629025,0,5,"New Orleans LA",29.95,-90.0667
"Archer Renee",39.147491,"F",21.147491,88.62749636,1,"Memphis TN",35.1174,-89.9711
"Doris Richard",52.92548,"M",7.862807,77.57512672,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
"Tobey Melissa",35.5451812,"F",6.019761247,0,4,"Los Angeles CA",34.05,-118.25
"Sheffield Rosemary",46.21123869,"F",5.539763463,129.6330594,8,"Mobile AL",30.6944,-88.0431
"Rose Leslie",62.39382381,"M",3.130596532,84.82918503,2,"Chicago IL",41.8369,-87.6847
"Davis Susan",45.18557692,"F",5.448827437,82.20343689,4,"Los Angeles CA",34.05,-118.25
"Buda Thomas",34.29581552,"M",4.25825765,22.62732579,9,"Charleston SC",32.7833,-79.9333
"Haveman Melinda",38.73361127,"F",4.693169974,53.18199049,4,"Los Angeles CA",34.05,-118.25
"Jones Shannon",58.12902481,"M",7.157217516,113.121154,9,"Charleston SC",32.7833,-79.9333
"Hockman Patricia",42.41074499,"F",8.486237832,96.8403563,3,"Houston TX",29.7604,-95.3698
"Hall Lakeisha",56.46422,"F",4.51336,93.22573738,9,"Charleston SC",32.7833,-79.9333
"Muir Latonya",33.06526605,"F",4.150117009,31.11766958,4,"Los Angeles CA",34.05,-118.25
"Foster Paul",32.583867,"M",14.583867,33.80789048,1,"Memphis TN",35.1174,-89.9711
"Coleman Ana",52.18534665,"F",5.98522589,164.0284577,1,"Memphis TN",35.1174,-89.9711
"King Zoraida",39.19805,"F",11.77536,68.6007296,9,"Charleston SC",32.7833,-79.9333
"Traylor Brenda",51.07653909,"F",7.062206967,74.59369024,2,"Chicago IL",41.8369,-87.6847
"Clark Kevin",29.55119989,"M",5.692511107,0,5,"New Orleans LA",29.95,-90.0667
"Camp Chris",42.02258,"M",9.34757,67.17936576,4,"Los Angeles CA",34.05,-118.25
"Quesada Thomas",62.64433624,"M",2.11603685,156.14084,2,"Chicago IL",41.8369,-87.6847
"Smith Cathy",64.23124052,"F",4.361367082,142.841791,3,"Houston TX",29.7604,-95.3698
"Willis Ray",37.75449,"M",1,0,7,"Philadelphia PA",39.95,-75.1667
"Lyons Jeannette",36.63402217,"F",4.94363174,0,10,"Savannah GA",32.0167,-81.1167
"Keith Larry",52.71591,"M",6.112512,80.01481384,9,"Charleston SC",32.7833,-79.9333
"Morales Gerald",38.23339653,"M",5.945349073,9.282681016,10,"Savannah GA",32.0167,-81.1167
"Jimenez Mike",49.81724,"M",7.17544,90.36785992,2,"Chicago IL",41.8369,-87.6847
"Nusbaum William",31.02611034,"M",7.35501681,25.8851504,3,"Houston TX",29.7604,-95.3698
"Calcote Hildred",44.64552638,"F",5.186879539,99.11984716,2,"Chicago IL",41.8369,-87.6847
"Alvarado Erica",28.22209548,"F",3.640241404,0,1,"Memphis TN",35.1174,-89.9711
"Chang Gertrude",52.68017,"F",13.518324,30.62074579,4,"Los Angeles CA",34.05,-118.25
"Williams Gracie",24.64970229,"F",2.202029073,10.73407329,8,"Mobile AL",30.6944,-88.0431
"Bull Carey",40.59613134,"M",3.606849734,70.64421821,2,"Chicago IL",41.8369,-87.6847
"Robbins Henry",55.76493,"M",19.460694,0,8,"Mobile AL",30.6944,-88.0431
"Fernandez Jennifer",31.30475054,"F",4.667194146,23.91062766,4,"Los Angeles CA",34.05,-118.25
"Spinks Danielle",50.31913455,"F",6.993119027,118.4473153,2,"Chicago IL",41.8369,-87.6847
"Roos James",55.01031,"M",36.747626,50.27390576,9,"Charleston SC",32.7833,-79.9333
"Vanleuven Raymond",38.31455482,"M",3.584010511,11.80970768,7,"Philadelphia PA",39.95,-75.1667
"Pettiford Jason",28.25597776,"M",2.123325194,0.991869888,2,"Chicago IL",41.8369,-87.6847
"Grimes Elizabeth",35.19518848,"F",2.867398802,37.08335291,2,"Chicago IL",41.8369,-87.6847
"Smith Nicholas",35.45307385,"M",6.179810306,0.026575364,9,"Charleston SC",32.7833,-79.9333
"Mays Steven",27.61409825,"M",5.458445741,0,5,"New Orleans LA",29.95,-90.0667
"Phillips Winston",35.65373786,"M",4.354264592,37.15826466,7,"Philadelphia PA",39.95,-75.1667
"Bertrand Michael",49.56480991,"M",4.980004911,100.5049786,4,"Los Angeles CA",34.05,-118.25
"Lorenz Shane",53.4876,"M",4.75773,106.1094726,2,"Chicago IL",41.8369,-87.6847
"Felix Carl",49.898107,"M",31.898107,0,9,"Charleston SC",32.7833,-79.9333
"Green Anna",41.02016162,"F",3.001312253,67.65092244,4,"Los Angeles CA",34.05,-118.25
"Nevitt Phillip",53.65045001,"M",5.732534766,129.7523563,3,"Houston TX",29.7604,-95.3698
"Troup Martha",39.86005478,"F",4.322793577,76.99938789,2,"Chicago IL",41.8369,-87.6847
"Ross Eric",35.48923302,"M",5.155877892,48.83862073,3,"Houston TX",29.7604,-95.3698
"Farley Jerry",41.24735452,"M",6.426720249,52.38401943,4,"Los Angeles CA",34.05,-118.25
"Moore Katherine",51.24375,"F",12.864293,84.29653086,3,"Houston TX",29.7604,-95.3698
"Sheppard Viviana",41.15682,"F",10.819168,57.05243648,8,"Mobile AL",30.6944,-88.0431
"Brown Peggy",30.09141482,"F",2.895991075,31.12032547,3,"Houston TX",29.7604,-95.3698
"Davis Danielle",42.70822237,"F",6.815473083,53.07672136,10,"Savannah GA",32.0167,-81.1167
"Leblanc Stephanie",48.15581,"F",27.179623,0,9,"Charleston SC",32.7833,-79.9333
"Burton Stella",46.28528634,"F",3.727928211,81.19967946,10,"Savannah GA",32.0167,-81.1167
"Kelley David",45.58167384,"M",6.644151946,44.21056474,6,"Port Authority of New York/New Jersey NY/NJ",40.634,-73.7834
